year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",121.00,20.00,5.43,0.94,5.30,0.00,8.33,2.00,3.00,2054.00,568.00,605.00,337.00,0.00,544.00
2025,11,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",110.00,23.00,9.87,0.02,6.36,0.00,6.75,12.00,0.00,1086.00,330.00,1.00,388.00,0.00,367.00
2025,11,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",59.00,9.00,2.59,0.27,2.77,0.00,3.36,1.00,0.00,390.00,96.00,14.00,101.00,0.00,179.00
2025,11,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",142.00,25.00,11.18,1.92,2.88,0.00,9.01,8.00,0.00,1526.00,481.00,145.00,189.00,0.00,711.00
2025,11,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",46.00,5.00,2.10,1.00,0.59,0.00,1.31,3.00,0.00,152.00,57.00,37.00,17.00,0.00,41.00
2025,11,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",59.00,5.00,1.76,0.00,1.31,0.00,1.93,3.00,0.00,199.00,56.00,0.00,103.00,0.00,40.00
2025,11,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",63.00,10.00,1.33,0.00,7.61,0.00,1.05,0.00,0.00,364.00,33.00,0.00,269.00,0.00,62.00
2025,11,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",44.00,11.00,0.02,2.02,6.26,0.00,2.69,2.00,0.00,425.00,1.00,85.00,211.00,0.00,128.00
2025,11,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",515.00,84.00,19.36,6.12,21.46,0.00,37.07,13.00,0.00,6077.00,1514.00,335.00,1015.00,0.00,3213.00
2025,11,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",111.00,17.00,3.74,0.79,4.24,0.00,8.23,12.00,0.00,954.00,105.00,19.00,201.00,0.00,629.00
2025,11,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",190.00,37.00,11.70,0.00,19.29,0.00,6.00,4.00,0.00,2228.00,484.00,0.00,1201.00,0.00,543.00
2025,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",547.00,127.00,32.81,1.60,65.66,0.74,26.18,11.00,0.00,8868.00,1985.00,62.00,4347.00,14.00,2460.00
2025,11,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",101.00,23.00,7.84,0.00,12.80,0.00,2.36,2.00,0.00,1791.00,407.00,0.00,1171.00,0.00,213.00
2025,11,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",227.00,50.00,9.35,2.00,28.73,0.00,9.91,7.00,0.00,3076.00,543.00,60.00,1844.00,0.00,629.00
2025,11,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",139.00,38.00,11.35,0.00,21.23,0.77,4.65,3.00,0.00,2283.00,688.00,0.00,1277.00,20.00,298.00
2025,11,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",90.00,11.00,2.01,0.00,6.59,0.00,2.40,0.00,0.00,660.00,156.00,0.00,388.00,0.00,116.00
2025,11,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",279.00,54.00,18.89,1.00,15.50,1.00,17.61,1.00,0.00,3468.00,1130.00,84.00,632.00,26.00,1596.00
2025,11,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",64.00,11.00,5.10,0.00,3.06,0.00,2.83,4.00,0.00,892.00,310.00,0.00,307.00,0.00,275.00
2025,11,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",33.00,4.00,1.87,0.00,2.13,0.00,0.00,1.00,0.00,154.00,71.00,0.00,83.00,0.00,0.00
2025,11,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",278.00,63.00,16.45,0.00,34.86,0.16,11.53,6.00,0.00,5641.00,1232.00,0.00,3354.00,8.00,1047.00
2025,11,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",89.00,19.00,7.86,0.00,4.63,0.00,6.51,0.00,0.00,1104.00,418.00,0.00,262.00,0.00,424.00
2025,11,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",406.00,108.00,18.49,0.92,70.06,0.00,18.53,7.00,0.00,7786.00,1355.00,109.00,4941.00,0.00,1381.00
2025,11,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",753.00,141.00,44.07,1.88,61.37,1.51,32.17,18.00,0.00,10388.00,2912.00,85.00,3884.00,71.00,3436.00
2025,11,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",739.00,188.00,27.22,1.85,126.92,0.01,32.00,41.00,1.00,16365.00,1594.00,133.00,11210.00,2.00,3426.00
2025,11,NK,Spirit Airlines,EYW,"Key West, FL: Key West International",10.00,2.00,1.43,0.00,0.57,0.00,0.00,0.00,0.00,82.00,64.00,0.00,18.00,0.00,0.00
2025,11,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1603.00,303.00,74.27,2.97,151.09,3.23,71.44,35.00,3.00,22741.00,6001.00,269.00,10307.00,119.00,6045.00
2025,11,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",610.00,126.00,35.52,0.93,56.61,0.23,32.71,8.00,0.00,10789.00,3391.00,90.00,3363.00,18.00,3927.00
2025,11,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",100.00,20.00,6.71,0.17,10.66,0.00,2.46,3.00,0.00,1695.00,501.00,16.00,994.00,0.00,184.00
2025,11,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",667.00,107.00,18.86,1.79,66.58,1.00,18.77,6.00,0.00,7408.00,1706.00,133.00,3756.00,19.00,1794.00
2025,11,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",395.00,89.00,22.82,2.11,43.83,0.00,20.24,8.00,1.00,6845.00,2329.00,42.00,2871.00,0.00,1603.00
2025,11,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",27.00,8.00,1.00,0.00,5.02,0.00,1.98,1.00,0.00,685.00,22.00,0.00,333.00,0.00,330.00
2025,11,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",536.00,176.00,25.99,0.78,122.08,0.00,27.15,18.00,0.00,17577.00,2795.00,87.00,12680.00,0.00,2015.00
2025,11,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",68.00,9.00,3.78,0.00,3.04,0.00,2.19,0.00,0.00,597.00,400.00,0.00,100.00,0.00,97.00
2025,11,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1168.00,205.00,47.59,4.92,87.77,1.58,63.15,21.00,1.00,17631.00,5625.00,354.00,6333.00,41.00,5278.00
2025,11,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",46.00,4.00,2.00,0.00,0.84,0.00,1.16,0.00,0.00,296.00,154.00,0.00,70.00,0.00,72.00
2025,11,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",283.00,67.00,12.73,1.00,39.28,1.21,12.77,6.00,0.00,5455.00,710.00,46.00,2939.00,66.00,1694.00
2025,11,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",9.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,86.00,0.00,0.00,86.00,0.00,0.00
2025,11,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",17.00,3.00,0.26,0.00,0.74,0.00,2.00,0.00,0.00,165.00,5.00,0.00,14.00,0.00,146.00
2025,11,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",327.00,64.00,19.96,3.97,24.48,0.00,15.59,4.00,0.00,4069.00,1195.00,202.00,1738.00,0.00,934.00
2025,11,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",134.00,36.00,7.89,0.00,17.23,0.78,10.09,3.00,0.00,2634.00,858.00,0.00,994.00,21.00,761.00
2025,11,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",435.00,105.00,14.48,1.43,73.59,0.66,14.85,30.00,0.00,7790.00,694.00,59.00,5497.00,21.00,1519.00
2025,11,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",53.00,7.00,1.82,0.00,3.24,0.58,1.37,2.00,0.00,523.00,92.00,0.00,174.00,52.00,205.00
2025,11,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",43.00,5.00,1.13,0.00,2.87,0.00,1.00,0.00,0.00,191.00,24.00,0.00,134.00,0.00,33.00
2025,11,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",202.00,36.00,10.42,0.05,13.31,0.00,12.22,6.00,0.00,2766.00,710.00,3.00,1132.00,0.00,921.00
2025,11,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",18.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,66.00,27.00,0.00,39.00,0.00,0.00
2025,11,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",106.00,13.00,7.57,0.00,5.43,0.00,0.00,1.00,0.00,1270.00,577.00,0.00,693.00,0.00,0.00
2025,11,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",46.00,14.00,8.56,0.00,3.32,0.00,2.12,0.00,1.00,819.00,455.00,0.00,272.00,0.00,92.00
2025,11,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",59.00,16.00,1.32,0.00,9.56,0.00,5.12,0.00,0.00,1301.00,83.00,0.00,794.00,0.00,424.00
2025,11,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",34.00,7.00,2.68,0.00,4.32,0.00,0.00,0.00,0.00,585.00,162.00,0.00,423.00,0.00,0.00
2025,11,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",52.00,11.00,2.00,0.00,6.13,0.00,2.87,0.00,0.00,709.00,36.00,0.00,371.00,0.00,302.00
2025,11,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",90.00,12.00,0.86,0.98,10.11,0.00,0.06,2.00,0.00,931.00,34.00,207.00,672.00,0.00,18.00
2025,11,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",123.00,22.00,9.31,0.00,5.19,0.00,7.50,1.00,1.00,1839.00,1097.00,0.00,186.00,0.00,556.00
2025,11,NK,Spirit Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",29.00,2.00,1.73,0.00,0.27,0.00,0.00,0.00,0.00,410.00,357.00,0.00,53.00,0.00,0.00
2025,11,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",14.00,6.00,2.84,0.00,3.16,0.00,0.00,0.00,0.00,444.00,120.00,1.00,323.00,0.00,0.00
2025,11,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",131.00,26.00,8.72,1.25,8.94,0.00,7.09,1.00,1.00,1771.00,651.00,128.00,584.00,0.00,408.00
2025,11,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",71.00,7.00,1.10,0.00,4.17,0.00,1.73,0.00,0.00,296.00,22.00,0.00,148.00,0.00,126.00
2025,11,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",12.00,3.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,66.00,35.00,0.00,15.00,0.00,16.00
2025,11,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",43.00,8.00,2.13,0.00,5.21,0.00,0.67,0.00,1.00,392.00,60.00,0.00,306.00,0.00,26.00
2025,11,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",15.00,5.00,0.36,0.00,3.09,0.44,1.10,0.00,0.00,542.00,37.00,0.00,412.00,12.00,81.00
2025,11,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",274.00,63.00,27.35,0.01,19.29,1.00,15.35,8.00,0.00,4333.00,2155.00,1.00,1127.00,29.00,1021.00
2025,11,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",86.00,16.00,7.55,0.00,2.77,0.00,5.68,0.00,0.00,913.00,347.00,0.00,78.00,0.00,488.00
2025,11,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",89.00,18.00,3.56,0.18,1.93,0.00,12.34,6.00,1.00,2719.00,303.00,18.00,505.00,0.00,1893.00
2025,11,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",81.00,22.00,8.23,0.08,0.05,0.13,13.50,2.00,0.00,1631.00,355.00,18.00,7.00,14.00,1237.00
2025,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",264.00,64.00,10.46,2.69,15.03,0.00,35.81,16.00,0.00,5999.00,559.00,442.00,637.00,0.00,4361.00
2025,11,OH,PSA Airlines Inc.,ATW,"Appleton, WI: Appleton International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",113.00,20.00,6.43,0.12,3.45,0.99,9.01,1.00,0.00,954.00,192.00,4.00,128.00,116.00,514.00
2025,11,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",19.00,3.00,0.18,0.00,1.11,0.00,1.71,1.00,0.00,346.00,22.00,0.00,56.00,0.00,268.00
2025,11,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",90.00,41.00,10.98,0.19,4.43,0.00,25.40,1.00,0.00,2739.00,601.00,19.00,236.00,0.00,1883.00
2025,11,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",111.00,28.00,4.56,0.00,3.12,0.00,20.31,3.00,0.00,2455.00,272.00,0.00,175.00,0.00,2008.00
2025,11,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",289.00,47.00,15.03,0.94,8.92,0.00,22.11,6.00,0.00,3980.00,920.00,69.00,385.00,0.00,2606.00
2025,11,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",138.00,40.00,7.60,0.68,13.87,0.00,17.85,6.00,0.00,3032.00,442.00,17.00,636.00,0.00,1937.00
2025,11,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",241.00,48.00,15.87,4.51,7.98,0.00,19.64,9.00,0.00,4690.00,1797.00,573.00,418.00,0.00,1902.00
2025,11,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",152.00,46.00,13.51,0.29,6.28,1.79,24.13,2.00,1.00,3466.00,767.00,32.00,436.00,269.00,1962.00
2025,11,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",79.00,29.00,5.32,1.34,7.60,0.00,14.73,4.00,0.00,3308.00,411.00,186.00,373.00,0.00,2338.00
2025,11,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",144.00,37.00,8.68,0.92,5.32,0.06,22.01,6.00,0.00,2984.00,799.00,24.00,153.00,13.00,1995.00
2025,11,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",188.00,48.00,14.46,1.55,6.73,0.00,25.25,6.00,0.00,3948.00,1086.00,266.00,311.00,0.00,2285.00
2025,11,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",169.00,35.00,9.68,1.63,4.48,0.00,19.21,4.00,0.00,1927.00,471.00,91.00,140.00,0.00,1225.00
2025,11,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",189.00,41.00,8.58,0.00,10.01,1.20,21.21,5.00,0.00,4100.00,519.00,0.00,428.00,73.00,3080.00
2025,11,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",84.00,30.00,8.15,0.01,6.98,0.00,14.85,4.00,1.00,1769.00,433.00,1.00,269.00,0.00,1066.00
2025,11,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",191.00,67.00,17.49,0.00,14.42,0.00,35.09,9.00,0.00,4274.00,1170.00,0.00,599.00,0.00,2505.00
2025,11,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",2974.00,416.00,99.60,12.08,84.90,0.76,218.66,71.00,3.00,41082.00,14160.00,1933.00,5382.00,24.00,19583.00
2025,11,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",104.00,24.00,11.53,0.71,3.35,0.00,8.41,4.00,0.00,1101.00,529.00,34.00,121.00,0.00,417.00
2025,11,OH,PSA Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",29.00,3.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,180.00,82.00,0.00,39.00,0.00,59.00
2025,11,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",141.00,31.00,10.21,0.64,4.40,0.00,15.75,6.00,0.00,2029.00,772.00,54.00,150.00,0.00,1053.00
2025,11,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",225.00,71.00,14.03,0.57,18.07,0.09,38.24,2.00,0.00,5554.00,1122.00,79.00,756.00,2.00,3595.00
2025,11,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",59.00,9.00,5.47,0.00,0.19,0.00,3.34,2.00,0.00,256.00,131.00,0.00,4.00,0.00,121.00
2025,11,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",392.00,113.00,36.08,1.37,21.10,0.00,54.45,11.00,0.00,8341.00,2332.00,177.00,840.00,0.00,4992.00
2025,11,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3337.00,1110.00,159.83,16.83,484.16,1.20,447.97,135.00,19.00,107190.00,22848.00,1995.00,29988.00,107.00,52252.00
2025,11,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2051.00,465.00,99.74,33.44,132.89,0.00,198.94,97.00,4.00,52336.00,15547.00,6489.00,7832.00,0.00,22468.00
2025,11,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",68.00,13.00,6.64,0.00,3.36,0.00,3.00,7.00,0.00,1494.00,770.00,0.00,586.00,0.00,138.00
2025,11,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",187.00,50.00,10.50,2.14,12.04,0.70,24.63,11.00,0.00,3542.00,765.00,210.00,563.00,62.00,1942.00
2025,11,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",142.00,23.00,5.95,1.00,5.45,0.94,9.66,1.00,1.00,1864.00,334.00,537.00,161.00,103.00,729.00
2025,11,OH,PSA Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",26.00,5.00,2.77,0.00,0.00,0.00,2.23,0.00,1.00,360.00,148.00,0.00,0.00,0.00,212.00
2025,11,OH,PSA Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",1.00,1.00,0.05,0.00,0.00,0.00,0.95,0.00,0.00,82.00,4.00,0.00,0.00,0.00,78.00
2025,11,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",16.00,3.00,0.00,0.00,1.01,0.00,1.99,0.00,0.00,141.00,0.00,0.00,19.00,0.00,122.00
2025,11,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28.00,2.00,1.00,0.00,0.00,0.00,1.00,3.00,0.00,186.00,73.00,0.00,0.00,0.00,113.00
2025,11,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",57.00,18.00,5.52,2.66,4.40,0.00,5.41,3.00,0.00,1314.00,391.00,418.00,171.00,0.00,334.00
2025,11,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",100.00,21.00,8.76,0.00,3.71,0.00,8.52,2.00,1.00,2258.00,1450.00,0.00,80.00,0.00,728.00
2025,11,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",54.00,18.00,3.76,0.00,3.98,1.00,9.27,6.00,1.00,904.00,167.00,0.00,189.00,36.00,512.00
2025,11,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",84.00,16.00,3.40,0.06,0.59,0.00,11.95,2.00,0.00,1165.00,112.00,6.00,46.00,0.00,1001.00
2025,11,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",242.00,53.00,18.79,0.02,4.88,0.03,29.28,6.00,0.00,3493.00,952.00,1.00,254.00,4.00,2282.00
2025,11,OH,PSA Airlines Inc.,HOU,"Houston, TX: William P Hobby",112.00,22.00,1.79,1.57,10.99,0.00,7.65,6.00,0.00,1714.00,32.00,115.00,613.00,0.00,954.00
2025,11,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",224.00,55.00,9.00,0.96,13.46,0.00,31.58,8.00,2.00,3952.00,609.00,157.00,601.00,0.00,2585.00
2025,11,OH,PSA Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",37.00,5.00,2.19,0.00,0.17,0.00,2.64,6.00,0.00,218.00,110.00,0.00,4.00,0.00,104.00
2025,11,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",247.00,62.00,18.14,0.26,11.50,0.00,32.10,10.00,0.00,5293.00,1768.00,40.00,540.00,0.00,2945.00
2025,11,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",42.00,5.00,1.59,0.62,2.40,0.00,0.39,0.00,0.00,204.00,90.00,34.00,67.00,0.00,13.00
2025,11,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5.00,2.00,0.44,0.00,0.00,0.00,1.56,0.00,0.00,225.00,47.00,0.00,0.00,0.00,178.00
2025,11,OH,PSA Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",54.00,20.00,4.13,0.80,6.16,0.79,8.12,0.00,0.00,1716.00,268.00,104.00,293.00,44.00,1007.00
2025,11,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",69.00,16.00,2.59,0.00,3.97,0.00,9.44,4.00,1.00,1563.00,142.00,0.00,145.00,0.00,1276.00
2025,11,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",140.00,28.00,7.84,3.10,3.71,0.00,13.35,9.00,0.00,3213.00,1419.00,442.00,277.00,0.00,1075.00
2025,11,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",88.00,18.00,7.06,0.00,4.29,0.84,5.81,0.00,0.00,2127.00,699.00,0.00,350.00,62.00,1016.00
2025,11,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",24.00,6.00,2.11,0.00,0.25,0.00,3.64,1.00,0.00,840.00,234.00,0.00,43.00,0.00,563.00
2025,11,OH,PSA Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",87.00,22.00,3.38,3.77,3.76,0.00,11.08,5.00,0.00,4170.00,864.00,509.00,286.00,0.00,2511.00
2025,11,OH,PSA Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",29.00,8.00,2.35,0.18,1.00,0.00,4.46,1.00,0.00,513.00,98.00,10.00,39.00,0.00,366.00
2025,11,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",130.00,31.00,10.84,2.63,7.91,0.00,9.62,3.00,2.00,2646.00,571.00,775.00,376.00,0.00,924.00
2025,11,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",173.00,38.00,10.28,2.29,9.70,0.00,15.73,4.00,0.00,2922.00,547.00,259.00,423.00,0.00,1693.00
2025,11,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",69.00,10.00,2.69,0.00,2.99,0.00,4.33,4.00,0.00,623.00,203.00,0.00,146.00,0.00,274.00
2025,11,OH,PSA Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",15.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,97.00,97.00,0.00,0.00,0.00,0.00
2025,11,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",94.00,29.00,6.44,1.04,5.84,0.00,15.68,3.00,1.00,2073.00,219.00,234.00,173.00,0.00,1447.00
2025,11,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",48.00,12.00,2.47,0.00,4.89,0.00,4.64,1.00,0.00,1244.00,277.00,0.00,142.00,0.00,825.00
2025,11,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",109.00,32.00,6.46,1.61,4.64,0.00,19.29,5.00,0.00,2097.00,295.00,73.00,223.00,0.00,1506.00
2025,11,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",172.00,42.00,16.63,0.00,1.80,0.00,23.57,4.00,0.00,2861.00,1019.00,0.00,97.00,0.00,1745.00
2025,11,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",53.00,17.00,2.46,0.22,5.19,0.00,9.13,2.00,1.00,794.00,143.00,20.00,150.00,0.00,481.00
2025,11,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",102.00,12.00,5.81,0.00,2.25,0.00,3.94,3.00,0.00,625.00,322.00,0.00,67.00,0.00,236.00
2025,11,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",28.00,5.00,1.02,0.00,0.08,0.00,3.90,3.00,0.00,317.00,36.00,0.00,5.00,0.00,276.00
